,condition,ex2_order,ex1_order,question,variable,value,month,Mittelwert von value,Rating_in_relation_to_mean,frequency,ex1_umlaut,ex2_allomorph
1213,F,NaN,NaN,Der Stürmer hat den Torwart vorsätzlich und unsportlich gefoult.,participant_90,7.0,März,3.0,4.0,NaN,NaN,NaN
1214,F,NaN,NaN,"Sie hofft, das Finanzamt hat den frechen und kriminellen Betrüger überlistet.",participant_90,7.0,März,3.0,4.0,NaN,NaN,NaN
1215,F,NaN,NaN,Ich habe der Prinzessin sich selbst auf den Gemälden präsentiert.,participant_93,2.0,September,1.935483871,0.06451612900000003,NaN,NaN,NaN
1216,F,NaN,NaN,"Sie schreibt gerne Briefe, obwohl sie hat jetzt einen Computer.",participant_93,1.0,September,1.935483871,-0.935483871,NaN,NaN,NaN
1217,F,NaN,NaN,Da entschieden gegen hat der Politiker sicherlich nicht.,participant_93,1.0,September,1.935483871,-0.935483871,NaN,NaN,NaN
1218,F,NaN,NaN,Das Dach wurde für gereinigt.,participant_93,1.0,September,1.935483871,-0.935483871,NaN,NaN,NaN
1219,F,NaN,NaN,Die Autorin hat dem frechen und nervigen Journalisten kurzfristig abgesagt.,participant_93,6.0,September,1.935483871,4.064516129,NaN,NaN,NaN
1220,F,NaN,NaN,"Sie denkt, der Koch hat die Suppe versalzen.",participant_93,3.0,September,1.935483871,1.064516129,NaN,NaN,NaN
1221,F,NaN,NaN,"Der Zuschauer denkt er, dass die Sendung angeguckt hat.",participant_94,1.0,Oktober,2.90625,-1.90625,NaN,NaN,NaN
1222,F,NaN,NaN,Der Junge wurde vor benotet und bewertet.,participant_94,1.0,Oktober,2.90625,-1.90625,NaN,NaN,NaN
1223,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_94,7.0,Oktober,2.90625,4.09375,NaN,NaN,NaN
1224,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_94,7.0,Oktober,2.90625,4.09375,NaN,NaN,NaN
1225,F,NaN,NaN,Wie hat die Polizei welchen Fall gelöst?,participant_94,4.0,Oktober,2.90625,1.09375,NaN,NaN,NaN
1226,F,NaN,NaN,"Im Wald glaubt sie, hat der Jäger den Förster gesehen.",participant_94,5.0,Oktober,2.90625,2.09375,NaN,NaN,NaN
1227,F,NaN,NaN,Du hast dem Postboten sich selbst in der traurigen und verlassenen Gegend empfohlen.,participant_95,1.0,März,2.5625,-1.5625,NaN,NaN,NaN
1228,F,NaN,NaN,"Wir lesen am liebsten die Süddeutsche, obwohl wir leben jetzt in Düsseldorf.",participant_95,2.0,März,2.5625,-0.5625,NaN,NaN,NaN
1229,F,NaN,NaN,Da gerechnet mit hat der Franz natürlich nicht.,participant_95,1.0,März,2.5625,-1.5625,NaN,NaN,NaN
1230,F,NaN,NaN,Die Luft wurde hinter geatmet.,participant_95,4.0,März,2.5625,1.4375,NaN,NaN,NaN
1231,F,NaN,NaN,Der Stürmer hat den Torwart vorsätzlich und unsportlich gefoult.,participant_95,6.0,März,2.5625,3.4375,NaN,NaN,NaN
1232,F,NaN,NaN,"Sie hofft, das Finanzamt hat den frechen und kriminellen Betrüger überlistet.",participant_95,6.0,März,2.5625,3.4375,NaN,NaN,NaN
1233,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_96,3.0,Mai,2.53125,0.46875,NaN,NaN,NaN
1234,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_96,4.0,Mai,2.53125,1.46875,NaN,NaN,NaN
1235,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_96,4.0,Mai,2.53125,1.46875,NaN,NaN,NaN
1236,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_96,4.0,Mai,2.53125,1.46875,NaN,NaN,NaN
1237,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_96,4.0,Mai,2.53125,1.46875,NaN,NaN,NaN
1238,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_96,2.0,Mai,2.53125,-0.53125,NaN,NaN,NaN
1239,F,NaN,NaN,"Der Zuschauer denkt er, dass die Sendung angeguckt hat.",participant_97,1.0,Oktober,3.09375,-2.09375,NaN,NaN,NaN
1240,F,NaN,NaN,Der Junge wurde vor benotet und bewertet.,participant_97,2.0,Oktober,3.09375,-1.09375,NaN,NaN,NaN
1241,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_97,7.0,Oktober,3.09375,3.90625,NaN,NaN,NaN
1242,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_97,7.0,Oktober,3.09375,3.90625,NaN,NaN,NaN
1243,F,NaN,NaN,Wie hat die Polizei welchen Fall gelöst?,participant_97,7.0,Oktober,3.09375,3.90625,NaN,NaN,NaN
1244,F,NaN,NaN,"Im Wald glaubt sie, hat der Jäger den Förster gesehen.",participant_97,7.0,Oktober,3.09375,3.90625,NaN,NaN,NaN
1245,F,NaN,NaN,Bei dem Volleyballspiel die Mannschaft spielt fehlerfrei und harmonisch.,participant_98,1.0,November,1.71875,-0.71875,NaN,NaN,NaN
1246,F,NaN,NaN,Der Stift wurde aus angespitzt.,participant_98,1.0,November,1.71875,-0.71875,NaN,NaN,NaN
1247,F,NaN,NaN,Der Kontrolleur hat den lauten und unfreundlichen Mitfahrer ermahnt.,participant_98,7.0,November,1.71875,5.28125,NaN,NaN,NaN
1248,F,NaN,NaN,Die Lehrerin hat dem Schüler Nachhilfeunterricht geraten.,participant_98,1.0,November,1.71875,-0.71875,NaN,NaN,NaN
1249,F,NaN,NaN,Ihr habt dem Schauspieler sich selbst auf dem Foto gezeigt.,participant_98,1.0,November,1.71875,-0.71875,NaN,NaN,NaN
1250,F,NaN,NaN,Die Führungskräfte haben einander sie als talentierten und hilfreichen Coach empfohlen.,participant_98,2.0,November,1.71875,0.28125,NaN,NaN,NaN
1251,F,NaN,NaN,Der Teppichhändler hat dem Prinzen den großen und schönen Teppich verkauft.,participant_99,7.0,August,2.96875,4.03125,NaN,NaN,NaN
1252,F,NaN,NaN,"Auf dem Heimweg denkt sie, hat das Kind den Schlüssel verloren.",participant_99,1.0,August,2.96875,-1.96875,NaN,NaN,NaN
1253,F,NaN,NaN,Die Fotografen haben einander es als schönstes und bestes Foto bestätigt.,participant_99,1.0,August,2.96875,-1.96875,NaN,NaN,NaN
1254,F,NaN,NaN,Bei dem Regen die Familie macht bestimmt kein Picknick.,participant_99,1.0,August,2.96875,-1.96875,NaN,NaN,NaN
1255,F,NaN,NaN,Die Blume wurde gegen gegossen.,participant_99,1.0,August,2.96875,-1.96875,NaN,NaN,NaN
1256,F,NaN,NaN,Der Mann schenkt seiner Verlobten eine rote Rose.,participant_99,7.0,August,2.96875,4.03125,NaN,NaN,NaN
1257,F,NaN,NaN,In der Mensa essen viele Studentinnen und Studenten zu Mittag.,participant_100,4.0,Januar,1.625,2.375,NaN,NaN,NaN
1258,F,NaN,NaN,Was hat der Reporter welchem Redakteur verkauft?,participant_100,6.0,Januar,1.625,4.375,NaN,NaN,NaN
1259,F,NaN,NaN,Wir haben dem empfindlichen und unsympathischen Vermieter sich selbst als Mieter empfohlen.,participant_100,4.0,Januar,1.625,2.375,NaN,NaN,NaN
1260,F,NaN,NaN,Der Komponist hat dem neuen italienischen Tenor es zugemutet.,participant_100,1.0,Januar,1.625,-0.625,NaN,NaN,NaN
1261,F,NaN,NaN,"Der Waffenhändler glaubt er, dass den Politiker bestochen hat.",participant_100,1.0,Januar,1.625,-0.625,NaN,NaN,NaN
1262,F,NaN,NaN,Die Tinte wurde für vergossen.,participant_100,1.0,Januar,1.625,-0.625,NaN,NaN,NaN
1263,F,NaN,NaN,Das Haus wurde unter gestrichen.,participant_101,1.0,Juni,1.1875,-0.1875,NaN,NaN,NaN
1264,F,NaN,NaN,Die Familie hat eine teure Reise voreilig gebucht.,participant_101,2.0,Juni,1.1875,0.8125,NaN,NaN,NaN
1265,F,NaN,NaN,"Er glaubt, die Mannschaft hat den Schiedsrichter bestochen.",participant_101,2.0,Juni,1.1875,0.8125,NaN,NaN,NaN
1266,F,NaN,NaN,"Auf der Fähre glaubt er, hat der Urlauber den Kontrolleur belogen.",participant_101,1.0,Juni,1.1875,-0.1875,NaN,NaN,NaN
1267,F,NaN,NaN,"Die Familie isst gerne griechisch und türkisch, obwohl sie lebt jetzt in Italien.",participant_101,1.0,Juni,1.1875,-0.1875,NaN,NaN,NaN
1268,F,NaN,NaN,Da gestimmt für hat der Wähler aber nicht.,participant_101,1.0,Juni,1.1875,-0.1875,NaN,NaN,NaN
1269,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_103,1.0,Mai,1.34375,-0.34375,NaN,NaN,NaN
1270,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_103,1.0,Mai,1.34375,-0.34375,NaN,NaN,NaN
1271,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_103,4.0,Mai,1.34375,2.65625,NaN,NaN,NaN
1272,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_103,3.0,Mai,1.34375,1.65625,NaN,NaN,NaN
1273,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_103,3.0,Mai,1.34375,1.65625,NaN,NaN,NaN
1274,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_103,1.0,Mai,1.34375,-0.34375,NaN,NaN,NaN
1275,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_104,1.0,Mai,3.125,-2.125,NaN,NaN,NaN
1276,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_104,3.0,Mai,3.125,-0.125,NaN,NaN,NaN
1277,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_104,7.0,Mai,3.125,3.875,NaN,NaN,NaN
1278,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_104,7.0,Mai,3.125,3.875,NaN,NaN,NaN
1279,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_104,7.0,Mai,3.125,3.875,NaN,NaN,NaN
1280,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_104,3.0,Mai,3.125,-0.125,NaN,NaN,NaN
1281,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_105,4.0,Februar,3.75,0.25,NaN,NaN,NaN
1282,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_105,6.0,Februar,3.75,2.25,NaN,NaN,NaN
1283,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_105,3.0,Februar,3.75,-0.75,NaN,NaN,NaN
1284,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_105,7.0,Februar,3.75,3.25,NaN,NaN,NaN
1285,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_105,2.0,Februar,3.75,-1.75,NaN,NaN,NaN
1286,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_105,7.0,Februar,3.75,3.25,NaN,NaN,NaN
1287,F,NaN,NaN,Auf allen Konzerten spielt die Band fehlerfrei.,participant_106,3.0,Juli,1.65625,1.34375,NaN,NaN,NaN
1288,F,NaN,NaN,Wo hat die Feuerwehr welches Haus gelöscht?,participant_106,4.0,Juli,1.65625,2.34375,NaN,NaN,NaN
1289,F,NaN,NaN,Du hast der Frau sich selbst als Beraterin vorgeschlagen.,participant_106,1.0,Juli,1.65625,-0.65625,NaN,NaN,NaN
1290,F,NaN,NaN,Der Lehrer hat den Schülern es nachgetragen.,participant_106,1.0,Juli,1.65625,-0.65625,NaN,NaN,NaN
1291,F,NaN,NaN,"Die Firma sagt er, dass die Bestellung vergessen oder verloren hat.",participant_106,1.0,Juli,1.65625,-0.65625,NaN,NaN,NaN
1292,F,NaN,NaN,Die Gruppe wurde hinter beschuldigt.,participant_106,1.0,Juli,1.65625,-0.65625,NaN,NaN,NaN
1293,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_107,1.0,Mai,2.25,-1.25,NaN,NaN,NaN
1294,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_107,1.0,Mai,2.25,-1.25,NaN,NaN,NaN
1295,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_107,7.0,Mai,2.25,4.75,NaN,NaN,NaN
1296,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_107,7.0,Mai,2.25,4.75,NaN,NaN,NaN
1297,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_107,3.0,Mai,2.25,0.75,NaN,NaN,NaN
1298,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_107,1.0,Mai,2.25,-1.25,NaN,NaN,NaN
1299,F,NaN,NaN,Die Katze wurde unter gestreichelt und gekrault.,participant_108,2.0,Dezember,2.78125,-0.78125,NaN,NaN,NaN
1300,F,NaN,NaN,Der Polizist hat den komplizierten Fall endlich gelöst.,participant_108,7.0,Dezember,2.78125,4.21875,NaN,NaN,NaN
1301,F,NaN,NaN,"Er weiß, der Mann hat das neue und teure Handy geklaut.",participant_108,7.0,Dezember,2.78125,4.21875,NaN,NaN,NaN
1302,F,NaN,NaN,"In Bayern meinte sie, haben die Lehrer die Schüler mehr unter Kontrolle.",participant_108,7.0,Dezember,2.78125,4.21875,NaN,NaN,NaN
1303,F,NaN,NaN,"Ihr fahrt gerne in die Berge, obwohl ihr wohnt sehr nahe am Meer.",participant_108,2.0,Dezember,2.78125,-0.78125,NaN,NaN,NaN
1304,F,NaN,NaN,Da gelacht rüber hat der Moderator natürlich nicht.,participant_108,1.0,Dezember,2.78125,-1.78125,NaN,NaN,NaN
1305,F,NaN,NaN,Du hast dem Postboten sich selbst in der traurigen und verlassenen Gegend empfohlen.,participant_109,1.0,März,2.178571429,-1.1785714289999998,NaN,NaN,NaN
1306,F,NaN,NaN,"Wir lesen am liebsten die Süddeutsche, obwohl wir leben jetzt in Düsseldorf.",participant_109,2.0,März,2.178571429,-0.17857142899999978,NaN,NaN,NaN
1307,F,NaN,NaN,Da gerechnet mit hat der Franz natürlich nicht.,participant_109,1.0,März,2.178571429,-1.1785714289999998,NaN,NaN,NaN
1308,F,NaN,NaN,Die Luft wurde hinter geatmet.,participant_109,1.0,März,2.178571429,-1.1785714289999998,NaN,NaN,NaN
1309,F,NaN,NaN,Der Stürmer hat den Torwart vorsätzlich und unsportlich gefoult.,participant_109,7.0,März,2.178571429,4.821428571,NaN,NaN,NaN
1310,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_110,6.0,Februar,1.78125,4.21875,NaN,NaN,NaN
1311,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_110,3.0,Februar,1.78125,1.21875,NaN,NaN,NaN
1312,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_110,3.0,Februar,1.78125,1.21875,NaN,NaN,NaN
1313,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_110,1.0,Februar,1.78125,-0.78125,NaN,NaN,NaN
1314,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_110,1.0,Februar,1.78125,-0.78125,NaN,NaN,NaN
1315,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_110,6.0,Februar,1.78125,4.21875,NaN,NaN,NaN
1316,F,NaN,NaN,In der Mensa essen viele Studentinnen und Studenten zu Mittag.,participant_111,7.0,Januar,2.03125,4.96875,NaN,NaN,NaN
1317,F,NaN,NaN,Was hat der Reporter welchem Redakteur verkauft?,participant_111,3.0,Januar,2.03125,0.96875,NaN,NaN,NaN
1318,F,NaN,NaN,Wir haben dem empfindlichen und unsympathischen Vermieter sich selbst als Mieter empfohlen.,participant_111,3.0,Januar,2.03125,0.96875,NaN,NaN,NaN
1319,F,NaN,NaN,Der Komponist hat dem neuen italienischen Tenor es zugemutet.,participant_111,1.0,Januar,2.03125,-1.03125,NaN,NaN,NaN
1320,F,NaN,NaN,"Der Waffenhändler glaubt er, dass den Politiker bestochen hat.",participant_111,1.0,Januar,2.03125,-1.03125,NaN,NaN,NaN
1321,F,NaN,NaN,Die Tinte wurde für vergossen.,participant_111,1.0,Januar,2.03125,-1.03125,NaN,NaN,NaN
1322,F,NaN,NaN,Die Katze wurde unter gestreichelt und gekrault.,participant_112,2.0,Dezember,3.375,-1.375,NaN,NaN,NaN
1323,F,NaN,NaN,Der Polizist hat den komplizierten Fall endlich gelöst.,participant_112,7.0,Dezember,3.375,3.625,NaN,NaN,NaN
1324,F,NaN,NaN,"Er weiß, der Mann hat das neue und teure Handy geklaut.",participant_112,7.0,Dezember,3.375,3.625,NaN,NaN,NaN
1325,F,NaN,NaN,"In Bayern meinte sie, haben die Lehrer die Schüler mehr unter Kontrolle.",participant_112,7.0,Dezember,3.375,3.625,NaN,NaN,NaN
1326,F,NaN,NaN,"Ihr fahrt gerne in die Berge, obwohl ihr wohnt sehr nahe am Meer.",participant_112,1.0,Dezember,3.375,-2.375,NaN,NaN,NaN
1327,F,NaN,NaN,Da gelacht rüber hat der Moderator natürlich nicht.,participant_112,1.0,Dezember,3.375,-2.375,NaN,NaN,NaN
1328,F,NaN,NaN,Der Teppichhändler hat dem Prinzen den großen und schönen Teppich verkauft.,participant_113,3.0,August,5.0625,-2.0625,NaN,NaN,NaN
1329,F,NaN,NaN,"Auf dem Heimweg denkt sie, hat das Kind den Schlüssel verloren.",participant_113,3.0,August,5.0625,-2.0625,NaN,NaN,NaN
1330,F,NaN,NaN,Die Fotografen haben einander es als schönstes und bestes Foto bestätigt.,participant_113,5.0,August,5.0625,-0.0625,NaN,NaN,NaN
1331,F,NaN,NaN,Bei dem Regen die Familie macht bestimmt kein Picknick.,participant_113,3.0,August,5.0625,-2.0625,NaN,NaN,NaN
1332,F,NaN,NaN,Die Blume wurde gegen gegossen.,participant_113,2.0,August,5.0625,-3.0625,NaN,NaN,NaN
1333,F,NaN,NaN,Der Mann schenkt seiner Verlobten eine rote Rose.,participant_113,4.0,August,5.0625,-1.0625,NaN,NaN,NaN
1334,F,NaN,NaN,Ich habe der Prinzessin sich selbst auf den Gemälden präsentiert.,participant_114,2.0,September,2.1875,-0.1875,NaN,NaN,NaN
1335,F,NaN,NaN,"Sie schreibt gerne Briefe, obwohl sie hat jetzt einen Computer.",participant_114,1.0,September,2.1875,-1.1875,NaN,NaN,NaN
1336,F,NaN,NaN,Da entschieden gegen hat der Politiker sicherlich nicht.,participant_114,1.0,September,2.1875,-1.1875,NaN,NaN,NaN
1337,F,NaN,NaN,Das Dach wurde für gereinigt.,participant_114,1.0,September,2.1875,-1.1875,NaN,NaN,NaN
1338,F,NaN,NaN,Die Autorin hat dem frechen und nervigen Journalisten kurzfristig abgesagt.,participant_114,5.0,September,2.1875,2.8125,NaN,NaN,NaN
1339,F,NaN,NaN,"Sie denkt, der Koch hat die Suppe versalzen.",participant_114,5.0,September,2.1875,2.8125,NaN,NaN,NaN
1340,F,NaN,NaN,Ich habe der Prinzessin sich selbst auf den Gemälden präsentiert.,participant_115,2.0,September,1.75,0.25,NaN,NaN,NaN
1341,F,NaN,NaN,"Sie schreibt gerne Briefe, obwohl sie hat jetzt einen Computer.",participant_115,1.0,September,1.75,-0.75,NaN,NaN,NaN
1342,F,NaN,NaN,Da entschieden gegen hat der Politiker sicherlich nicht.,participant_115,1.0,September,1.75,-0.75,NaN,NaN,NaN
1343,F,NaN,NaN,Das Dach wurde für gereinigt.,participant_115,1.0,September,1.75,-0.75,NaN,NaN,NaN
1344,F,NaN,NaN,Die Autorin hat dem frechen und nervigen Journalisten kurzfristig abgesagt.,participant_115,6.0,September,1.75,4.25,NaN,NaN,NaN
1345,F,NaN,NaN,"Sie denkt, der Koch hat die Suppe versalzen.",participant_115,5.0,September,1.75,3.25,NaN,NaN,NaN
1346,F,NaN,NaN,Das Haus wurde unter gestrichen.,participant_116,1.0,Juni,3.75,-2.75,NaN,NaN,NaN
1347,F,NaN,NaN,Die Familie hat eine teure Reise voreilig gebucht.,participant_116,6.0,Juni,3.75,2.25,NaN,NaN,NaN
1348,F,NaN,NaN,"Er glaubt, die Mannschaft hat den Schiedsrichter bestochen.",participant_116,7.0,Juni,3.75,3.25,NaN,NaN,NaN
1349,F,NaN,NaN,"Auf der Fähre glaubt er, hat der Urlauber den Kontrolleur belogen.",participant_116,7.0,Juni,3.75,3.25,NaN,NaN,NaN
1350,F,NaN,NaN,"Die Familie isst gerne griechisch und türkisch, obwohl sie lebt jetzt in Italien.",participant_116,7.0,Juni,3.75,3.25,NaN,NaN,NaN
1351,F,NaN,NaN,Da gestimmt für hat der Wähler aber nicht.,participant_116,1.0,Juni,3.75,-2.75,NaN,NaN,NaN
1352,F,NaN,NaN,"Der Zuschauer denkt er, dass die Sendung angeguckt hat.",participant_117,1.0,Oktober,2.25,-1.25,NaN,NaN,NaN
1353,F,NaN,NaN,Der Junge wurde vor benotet und bewertet.,participant_117,1.0,Oktober,2.25,-1.25,NaN,NaN,NaN
1354,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_117,5.0,Oktober,2.25,2.75,NaN,NaN,NaN
1355,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_117,5.0,Oktober,2.25,2.75,NaN,NaN,NaN
1356,F,NaN,NaN,Wie hat die Polizei welchen Fall gelöst?,participant_117,6.0,Oktober,2.25,3.75,NaN,NaN,NaN
1357,F,NaN,NaN,"Im Wald glaubt sie, hat der Jäger den Förster gesehen.",participant_117,4.0,Oktober,2.25,1.75,NaN,NaN,NaN
1358,F,NaN,NaN,In der Mensa essen viele Studentinnen und Studenten zu Mittag.,participant_118,7.0,Januar,3.28125,3.71875,NaN,NaN,NaN
1359,F,NaN,NaN,Was hat der Reporter welchem Redakteur verkauft?,participant_118,5.0,Januar,3.28125,1.71875,NaN,NaN,NaN
1360,F,NaN,NaN,Wir haben dem empfindlichen und unsympathischen Vermieter sich selbst als Mieter empfohlen.,participant_118,6.0,Januar,3.28125,2.71875,NaN,NaN,NaN
1361,F,NaN,NaN,Der Komponist hat dem neuen italienischen Tenor es zugemutet.,participant_118,1.0,Januar,3.28125,-2.28125,NaN,NaN,NaN
1362,F,NaN,NaN,"Der Waffenhändler glaubt er, dass den Politiker bestochen hat.",participant_118,1.0,Januar,3.28125,-2.28125,NaN,NaN,NaN
1363,F,NaN,NaN,Die Tinte wurde für vergossen.,participant_118,1.0,Januar,3.28125,-2.28125,NaN,NaN,NaN
1364,F,NaN,NaN,In der Mensa essen viele Studentinnen und Studenten zu Mittag.,participant_119,7.0,Januar,4.0625,2.9375,NaN,NaN,NaN
1365,F,NaN,NaN,Was hat der Reporter welchem Redakteur verkauft?,participant_119,7.0,Januar,4.0625,2.9375,NaN,NaN,NaN
1366,F,NaN,NaN,Wir haben dem empfindlichen und unsympathischen Vermieter sich selbst als Mieter empfohlen.,participant_119,7.0,Januar,4.0625,2.9375,NaN,NaN,NaN
1367,F,NaN,NaN,Der Komponist hat dem neuen italienischen Tenor es zugemutet.,participant_119,3.0,Januar,4.0625,-1.0625,NaN,NaN,NaN
1368,F,NaN,NaN,"Der Waffenhändler glaubt er, dass den Politiker bestochen hat.",participant_119,1.0,Januar,4.0625,-3.0625,NaN,NaN,NaN
1369,F,NaN,NaN,Die Tinte wurde für vergossen.,participant_119,1.0,Januar,4.0625,-3.0625,NaN,NaN,NaN
1370,F,NaN,NaN,Die Katze wurde unter gestreichelt und gekrault.,participant_120,1.0,Dezember,1.53125,-0.53125,NaN,NaN,NaN
1371,F,NaN,NaN,Der Polizist hat den komplizierten Fall endlich gelöst.,participant_120,7.0,Dezember,1.53125,5.46875,NaN,NaN,NaN
1372,F,NaN,NaN,"Er weiß, der Mann hat das neue und teure Handy geklaut.",participant_120,5.0,Dezember,1.53125,3.46875,NaN,NaN,NaN
1373,F,NaN,NaN,"In Bayern meinte sie, haben die Lehrer die Schüler mehr unter Kontrolle.",participant_120,4.0,Dezember,1.53125,2.46875,NaN,NaN,NaN
1374,F,NaN,NaN,"Ihr fahrt gerne in die Berge, obwohl ihr wohnt sehr nahe am Meer.",participant_120,1.0,Dezember,1.53125,-0.53125,NaN,NaN,NaN
1375,F,NaN,NaN,Da gelacht rüber hat der Moderator natürlich nicht.,participant_120,1.0,Dezember,1.53125,-0.53125,NaN,NaN,NaN
1376,F,NaN,NaN,Ich habe der Prinzessin sich selbst auf den Gemälden präsentiert.,participant_121,3.0,September,3.516129032,-0.5161290319999998,NaN,NaN,NaN
1377,F,NaN,NaN,"Sie schreibt gerne Briefe, obwohl sie hat jetzt einen Computer.",participant_121,2.0,September,3.516129032,-1.5161290319999998,NaN,NaN,NaN
1378,F,NaN,NaN,Da entschieden gegen hat der Politiker sicherlich nicht.,participant_121,1.0,September,3.516129032,-2.516129032,NaN,NaN,NaN
1379,F,NaN,NaN,Das Dach wurde für gereinigt.,participant_121,1.0,September,3.516129032,-2.516129032,NaN,NaN,NaN
1380,F,NaN,NaN,Die Autorin hat dem frechen und nervigen Journalisten kurzfristig abgesagt.,participant_121,7.0,September,3.516129032,3.483870968,NaN,NaN,NaN
1381,F,NaN,NaN,"Sie denkt, der Koch hat die Suppe versalzen.",participant_121,2.0,September,3.516129032,-1.5161290319999998,NaN,NaN,NaN
1382,F,NaN,NaN,"Der Zuschauer denkt er, dass die Sendung angeguckt hat.",participant_122,1.0,Oktober,2.625,-1.625,NaN,NaN,NaN
1383,F,NaN,NaN,Der Junge wurde vor benotet und bewertet.,participant_122,1.0,Oktober,2.625,-1.625,NaN,NaN,NaN
1384,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_122,6.0,Oktober,2.625,3.375,NaN,NaN,NaN
1385,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_122,6.0,Oktober,2.625,3.375,NaN,NaN,NaN
1386,F,NaN,NaN,Wie hat die Polizei welchen Fall gelöst?,participant_122,3.0,Oktober,2.625,0.375,NaN,NaN,NaN
1387,F,NaN,NaN,"Im Wald glaubt sie, hat der Jäger den Förster gesehen.",participant_122,3.0,Oktober,2.625,0.375,NaN,NaN,NaN
1388,F,NaN,NaN,Das Haus wurde unter gestrichen.,participant_123,1.0,Juni,3.84375,-2.84375,NaN,NaN,NaN
1389,F,NaN,NaN,Die Familie hat eine teure Reise voreilig gebucht.,participant_123,7.0,Juni,3.84375,3.15625,NaN,NaN,NaN
1390,F,NaN,NaN,"Er glaubt, die Mannschaft hat den Schiedsrichter bestochen.",participant_123,7.0,Juni,3.84375,3.15625,NaN,NaN,NaN
1391,F,NaN,NaN,"Auf der Fähre glaubt er, hat der Urlauber den Kontrolleur belogen.",participant_123,5.0,Juni,3.84375,1.15625,NaN,NaN,NaN
